Customer.ID,Years.customer,Months.customer,Minutes.in.2018,Minutes.onnet,Minutes.offnet,Number.of.SMS,KBs.used,Total.Unique.Calls,Previous.provider,Churn.Status,Customer.Age,Customer.Municipality,Latitude,Longitude,Province,LoginsSite.Last.Month,LoginsSite.Last.6Months,EndSubscription,Total.Call.centre.complaint.calls,MonthlySubscriptionPrice
ADF1815,765,25.5,10825.956,1998.1924190000002,8827.763581000001,36,17363.8516,820,TELE2,1,46,Meierijstad,51.613703799999996,5.5482128,Noord-Brabant,2,13,5,1,27.0120082621459
ADF0318,233,7.77,2928.5304,1981.8294309999999,946.7009695,0,99456402.05,17,TELE2,0,43,Den Haag,52.07049779999999,4.300699900000001,Zuid-Holland,5,12,3,1,34.4030489080112
ADF0400,1387,46.23,320.13599999999997,96.82538519,223.3106148,7,823.9795,4,Vodafone,1,65,Lelystad,52.518537,5.4714220000000005,Flevoland,7,15,4,1,23.816614743762898
ADF0493,1606,-3.0,927.7632,321.1003766,606.6628234,50,2305.1553,10,Vodafone,1,80,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,2,12,3,1,6.236524495426299
ADF1896,372,12.4,412.48800000000006,224.96351830000003,187.52448169999997,19,51.8125,13,Telfort,1,51,Borger-Odoorn,52.9296213,6.792579099999999,Drenthe,6,7,5,1,37.8241531948902
ADF0467,1223,40.77,691.632,394.2361067,297.3958933,7,164326.9375,2,TELE2,1,64,'s-Hertogenbosch,51.6978162,5.3036748,Noord-Brabant,7,16,5,1,19.2190852839366
ADF0594,3270,109.0,4917.204000000001,3123.19865,1794.00535,35,1036647.692,120,TELE2,0,74,Pijnacker-Nootdorp,52.0126985,4.4273555,Zuid-Holland,6,12,6,1,24.1018338972438
ADF1151,2169,72.3,2777.4888,2177.6726320000002,599.8161681,36,2.0498,175,Ben,0,23,Eindhoven,51.441642,5.4697225,Noord-Brabant,6,13,4,1,19.570441728002802
ADF1173,2098,69.93,2977.1064,917.6438,2059.4626,39,8738505.772,44,KPN,0,74,Horst aan de Maas,51.4232255,6.0303174,Limburg,7,11,4,4,33.3760301983543
ADF1389,368,12.27,5784.72,4614.141135,1170.578865,20,2165091.16,64,T-Mobile,0,18,Tietjerksteradeel,53.1760382,5.9786795999999995,Friesland,6,11,1,1,23.996716042123605
ADF1428,3704,123.47,6272.2704,3793.461811,2478.808589,2,192469.0263,223,Ben,0,29,Arnhem,51.9851034,5.898729599999999,Gelderland,8,13,6,1,32.0337945919916
ADF1187,1021,34.03,3160.9824,2519.2056420000004,641.7767583,0,231107.3379,186,TELE2,0,67,Mill en Sint Hubert,51.6798065,5.755381099999999,Noord-Brabant,7,13,1,1,49.0774067147793
ADF0259,2372,79.07,576.78,442.873813,133.90618700000002,15,29.459,15,Vodafone,0,77,Gooise Meren,52.3047615,5.139699,Noord-Holland,4,11,6,2,21.798088673385
ADF1524,138,4.6,7600.5,2502.084198,5098.415802,2,9974712.357,193,0,0,62,Delft,52.011576899999994,4.3570677,Zuid-Holland,4,11,2,2,8.23597476569685
ADF1674,3672,122.4,4093.68,2534.072091,1559.607909,15,224677.5722,263,Telfort,1,35,Grave,51.759004700000006,5.7385601,Noord-Brabant,3,11,3,13,23.1408056061063
ADF0557,117,3.9,8206.091999999999,4807.779993,3398.312007,270,692988.9336,198,KPN,1,48,Kaag en Braassem,52.204135,4.631314499999999,Zuid-Holland,6,8,2,2,-3.28769190852402
ADF0530,2947,98.23,3969.3,2336.0071629999998,1633.292837,67,1305606.7140000002,90,Ben,1,29,Utrecht,52.0907374,5.121420099999999,Utrecht,6,14,3,1,55.8312983861207
ADF0514,197,6.57,1236.8496,306.83570330000003,930.0138967,6,300.4922,19,KPN,1,19,'s-Hertogenbosch,51.6978162,5.3036748,Noord-Brabant,8,13,1,21,10.671492938445901
ADF0115,2826,94.2,4755.7128,2686.943667,2068.769133,13,723.5527,131,Telfort,1,28,Brielle,51.902582,4.1636846,Zuid-Holland,5,10,4,3,-4.28458998863303
ADF0465,100,3.33,675.36,234.858056,440.50194400000004,25,336878.9902,3,TELE2,1,36,Apeldoorn,52.211157,5.9699231,Gelderland,5,10,7,2,32.5921703352574
ADF1299,130,4.33,4939.74,3715.501885,1224.238115,5,46.3486,84,T-Mobile,0,50,Woerden,52.0798287,4.8627239,Utrecht,5,12,3,1,21.0305142242101
ADF1131,1627,54.23,2513.592,1363.715056,1149.8769439999999,8,80186.9229,97,TELE2,0,63,Nissewaard,51.84803370000001,4.328747900000001,Zuid-Holland,3,12,6,1,33.7438735850547
ADF1928,4854,161.8,22881.06,5980.094061,16900.965940000002,62,3441170.841,544,Ben,1,22,Medemblik,52.76744670000001,5.1069178,Noord-Holland,6,9,5,1,27.975903371196104
ADF1309,1693,56.43,5040.24,1225.961,3814.2790000000005,12,66257.3985,76,KPN,0,26,Almere,52.3507849,5.2647015999999995,Flevoland,5,12,2,6,17.2225044982967
ADF0297,412,13.73,2003.94,743.5963184999999,1260.343681,1,4365315.423,5,TELE2,0,65,Pijnacker-Nootdorp,52.0126985,4.4273555,Zuid-Holland,5,11,4,1,65.8632573539337
ADF0371,115,3.83,212.88,75.0555085,137.8244915,0,1079.5459,1,TELE2,1,57,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,7,12,3,2,-22.281202638723602
ADF0052,4869,162.3,2400.0024,1321.261984,1078.740416,40,560.1455,38,Telfort,0,91,Hoorn,52.642365399999996,5.0602124,Noord-Holland,5,18,6,5,30.4030671618542
ADF1692,2100,70.0,4692.9,1461.865865,3231.0341350000003,20,116751.5869,342,TELE2,1,47,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,9,9,4,1,15.6610723297789
ADF0308,2067,68.9,2541.66,1669.311493,872.3485072000001,136,3854.1659999999997,15,TELE2,0,52,Vaals,50.7732182,6.011274299999999,Limburg,6,12,4,1,39.8787717997268
ADF0385,929,30.97,257.34,67.79703394,189.54296609999997,24,21.0293,8,Ben,1,65,Roosendaal,51.535849,4.465321299999999,Noord-Brabant,5,11,5,1,12.2894608962786
ADF1066,2604,86.8,1068.3264,759.997267,308.329133,0,7301016.503,22,KPN,0,37,Zutphen,52.142736,6.1960584,Gelderland,5,9,4,3,33.5844368236974
ADF1843,4755,158.5,20038.272,2403.141022,17635.13098,12,1539880.571,782,T-Mobile,1,19,Kaag en Braassem,52.204135,4.631314499999999,Zuid-Holland,6,13,6,6,28.1739304167695
ADF1079,139,4.63,1367.172,645.6700364,721.5019636,3,1461620.5159999998,17,Vodafone,0,67,Horst aan de Maas,51.4232255,6.0303174,Limburg,6,14,4,1,7.6667545963656405
ADF1689,187,6.23,4623.9864,3057.953445,1566.0329550000001,2,44769.9404,333,Ben,1,53,Eindhoven,51.441642,5.4697225,Noord-Brabant,9,12,5,2,6.327616749628709
ADF1237,802,26.73,3817.5840000000003,1667.001658,2150.582342,3,396481.9531,83,Vodafone,0,27,Veere,51.5482937,3.6660061,Zeeland,4,16,3,1,16.144649458590802
ADF1845,3683,122.77,23986.307999999997,14775.54345,9210.764545,2,1848207.602,1115,Ben,1,57,Tholen,51.5332708,4.2162217,Zeeland,9,13,2,2,11.870960609205401
ADF1425,3817,127.23,6252.24,3802.000564,2450.239436,10,326820.4102,393,TELE2,0,18,Enschede,52.2215372,6.893661900000001,Overijssel,6,10,1,1,36.854604609588705
ADF1441,1374,45.8,6401.052,3698.9771490000003,2702.0748510000003,0,11526301.73,31,Vodafone,0,82,Ten Boer,53.275887899999994,6.6925996,Groningen,3,14,2,8,22.2674886244475
ADF0403,510,17.0,331.5,81.06418938,250.43581060000002,27,474528.2129,33,TELE2,1,29,Ouder-Amstel,52.2859289,4.9133832,Noord-Holland,7,13,5,1,-4.60773018995364
ADF1616,2032,67.73,735.9,125.6025643,610.2974357,8,183047.1699,164,KPN,1,55,Enschede,52.2215372,6.893661900000001,Overijssel,7,13,2,2,1.44140463827218
ADF1248,503,16.77,3985.836,634.7738883999999,3351.062112,0,1218030.9409999999,691,TELE2,0,80,Etten-Leur,51.5868855,4.667138400000001,Noord-Brabant,7,16,3,2,40.451608822008
ADF1161,3795,126.5,2867.688,1644.9963189999999,1222.691681,8,204696.3447,96,Telfort,0,46,Middelburg,51.49879620000001,3.6109980000000004,Zeeland,8,13,4,1,58.5560008045375
ADF0635,240,8.0,7541.448,1634.3011880000001,5907.146812,29,15313555.78,346,Vodafone,1,49,Uden,51.6631071,5.6239227,Noord-Brabant,5,13,5,1,16.779501223401198
ADF0479,976,32.53,813.5688,77.07717242,736.4916276,22,28.6211,12,TELE2,1,53,Blaricum,52.2726695,5.2480795,Noord-Holland,3,10,7,1,15.7623060641844
ADF1393,1520,50.67,5834.28,4234.402043,1599.877957,10,1648876.4630000002,267,Telfort,0,39,Venlo,51.37037479999999,6.1724030999999995,Limburg,5,14,5,14,9.81774131328755
ADF0374,1244,41.47,234.588,145.68249509999998,88.90550493,11,458.4746,1,TELE2,1,27,Woensdrecht,51.429247499999995,4.3047078,Noord-Brabant,5,9,2,1,-3.0317488114092304
ADF1970,2271,75.7,27853.98,19067.5262,8786.4538,5,0.7559,1470,T-Mobile,0,54,Loppersum,53.3321749,6.747987400000001,Groningen,4,14,5,1,36.068307260852706
ADF1719,404,13.47,5692.356,3470.2478960000003,2222.108104,17,1686.7334,168,Telfort,1,39,Culemborg,51.9561076,5.2400448,Gelderland,5,11,4,1,8.53175583443699
ADF1673,833,27.77,4022.5896,2337.976574,1684.6130260000002,42,14946.8125,74,Vodafone,1,60,Hoogeveen,52.72861579999999,6.4901002,Drenthe,7,10,1,6,21.0319085710103
ADF1096,223,7.43,1805.628,531.6294193,1273.998581,0,59700.0996,14,KPN,0,83,Hardenberg,52.5754084,6.6166947,Overijssel,5,10,6,2,-1.2068505033306498
ADF1081,2323,77.43,1390.92,395.00998510000005,995.9100149,68,19.0537,16,KPN,0,24,Hilvarenbeek,51.485682700000005,5.1384062,Noord-Brabant,7,11,1,1,36.0022887943681
ADF1399,666,22.2,5883.1992,3808.297087,2074.902113,48,1674835.019,99,KPN,0,39,Zoetermeer,52.060669,4.494025,Zuid-Holland,4,13,7,2,23.303978480089
ADF1156,104,3.47,2823.96,1398.999169,1424.960831,0,118357.4561,109,Telfort,0,27,Heerhugowaard,52.662677,4.8324767,Noord-Holland,6,14,2,2,26.8498632226008
ADF1154,108,3.6,2805.42,1984.6749149999998,820.7450851,0,148574.2373,60,KPN,0,73,Zutphen,52.142736,6.1960584,Gelderland,4,11,3,2,32.8244030692448
ADF1614,360,12.0,694.2312,267.68798,426.54322,0,1639.8564,481,KPN,1,77,Westland,51.9991757,4.217457,Zuid-Holland,4,12,2,1,1.3609390938514
ADF1109,3019,100.63,2126.2344,249.98445409999997,1876.2499460000001,9,157332.0869,141,Vodafone,0,22,Sittard-Geleen,51.0031681,5.8236706,Limburg,4,9,4,1,17.3532552573747
ADF0324,1827,60.9,3480.54,2107.556863,1372.983137,0,9873736.892,3,TELE2,0,35,Heerhugowaard,52.662677,4.8324767,Noord-Holland,4,14,6,2,40.3678561114716
ADF1086,2248,74.93,1540.14,489.181134,1050.958866,16,4795.3906,69,KPN,0,36,Hoorn,52.642365399999996,5.0602124,Noord-Holland,5,11,5,1,24.0956663302409
ADF1595,1603,53.43,509.88,355.32035989999997,154.5596401,18,36.0762,146,TELE2,1,47,Sittard-Geleen,51.0031681,5.8236706,Limburg,6,9,3,3,44.4419833695725
ADF0305,931,31.03,2438.28,1486.23719,952.0428096,2,4314.3526,20,T-Mobile,0,32,Roosendaal,51.535849,4.465321299999999,Noord-Brabant,4,10,3,1,-6.5453659165973095
ADF1511,145,4.83,7378.2096,5835.6470850000005,1542.562515,71,1904637.535,122,TELE2,0,34,Apeldoorn,52.211157,5.9699231,Gelderland,7,11,4,1,10.4239610539362
ADF1828,2684,89.47,13252.2,3948.477916,9303.722084,24,3999986.088,12,KPN,1,27,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,5,9,6,1,13.2387432998397
ADF1046,1354,45.13,653.0784,188.6817578,464.39664220000003,0,0.1172,41,Telfort,0,99,Tilburg,51.560596000000004,5.0919143,Noord-Brabant,5,13,2,1,25.6041101151347
ADF1287,240,8.0,4769.2968,3086.7544629999998,1682.542337,13,325849.4277,136,T-Mobile,0,70,Den Haag,52.07049779999999,4.300699900000001,Zuid-Holland,6,13,5,1,21.8445494471836
ADF1717,4118,137.27,5646.36,2123.2969550000003,3523.0630450000003,0,401235.039,645,KPN,1,20,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,7,11,6,2,24.9388640744101
ADF1929,3836,127.87,146632.98,18808.54306,127824.4369,665,1737078.813,678,Ben,1,30,Zeewolde,52.331128,5.540495,Flevoland,7,14,7,10,20.3274611000755
ADF1723,1490,49.67,5813.8704,1331.914363,4481.956037,22,72254.87700000001,130,KPN,1,55,Rhenen,51.96213970000001,5.571115499999999,Utrecht,7,12,5,1,6.48824122639334
ADF0345,106,3.53,46.62,17.07723149,29.54276851,0,899.877,1,TELE2,1,79,Tilburg,51.560596000000004,5.0919143,Noord-Brabant,10,14,12,1,29.629389814306396
ADF1814,2490,83.0,10762.56,2207.092244,8555.467756,69,1336272.676,177,,1,58,Almere,52.3507849,5.2647015999999995,Flevoland,8,16,5,3,29.0899814673731
ADF1790,240,8.0,8303.5464,2691.365753,5612.180647,148,39738.3574,207,TELE2,1,53,Den Haag,52.07049779999999,4.300699900000001,Zuid-Holland,8,12,2,1,27.6185556391956
ADF1274,1628,54.27,4379.976,2184.564672,2195.411328,22,48.2852,157,Vodafone,0,97,Delft,52.011576899999994,4.3570677,Zuid-Holland,5,13,4,1,25.6080676513172
ADF1143,3701,123.37,2652.5064,1715.957564,936.5488355,2,292.5508,165,Ben,0,42,Loon op Zand,51.627013700000006,5.072008599999999,Noord-Brabant,7,16,12,1,-3.0609190121480094
ADF1688,1221,40.7,4614.4104,966.7938197000001,3647.61658,13,1609946.4440000001,523,Vodafone,1,24,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,11,11,5,1,41.1477405498581
ADF1594,407,13.57,487.7256,88.35020713,399.37539289999995,20,39.8291,17,TELE2,1,82,Eindhoven,51.441642,5.4697225,Noord-Brabant,5,12,1,1,20.8533314103006
ADF0421,1330,44.33,363.0216,145.59786430000003,217.42373569999998,0,9527230.541000001,14,TELE2,1,54,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,8,11,3,2,-1.22616326274572
ADF0548,363,12.1,6583.2024,2831.923671,3751.278729,84,459614.2197,415,Vodafone,1,26,Vianen,51.9902756,5.1030332000000005,Utrecht,4,12,4,1,33.327933925598
ADF0522,3721,124.03,1288.08,811.9451359,476.13486409999996,46,359042.4961,58,TELE2,1,38,Ede,52.040167499999995,5.6648594,Gelderland,5,8,6,1,29.407465502997198
ADF1412,3419,113.97,6030.66,1854.8749850000002,4175.7850149999995,0,4884453.493,170,T-Mobile,0,92,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,5,12,5,2,10.476017961025901
ADF0348,103,3.43,89.83200000000001,37.41545032,52.41654968,0,8.2959,2,TELE2,1,58,Terneuzen,51.332285399999996,3.8324265,Zeeland,8,10,5,1,25.6287067444622
ADF0313,117,3.9,2855.8224,1478.876237,1376.946163,81,4282439.772,28,Telfort,0,79,Veldhoven,51.4176337,5.406020900000001,Noord-Brabant,9,13,4,4,121.52738159268499
ADF0294,215,7.17,1896.36,314.801375,1581.558625,12,20587154.08,3,TELE2,0,61,Tiel,51.887617600000006,5.4278765,Gelderland,5,15,5,1,44.6958635252861
ADF0413,3669,122.3,344.22,79.385024,264.834976,33,44.168,6,Vodafone,1,62,Westland,51.9991757,4.217457,Zuid-Holland,12,11,3,1,8.11415135242653
ADF1375,2492,83.07,5666.76,3161.6420949999997,2505.117905,0,1218412.512,353,TELE2,0,44,Hillegom,52.29562620000001,4.5791763,Zuid-Holland,7,11,3,4,45.248451799951
ADF1552,3441,114.7,96.73200000000001,27.72132196,69.01067804,2,271.1836,13,KPN,1,34,Laarbeek,51.5384467,5.6212732,Noord-Brabant,2,11,2,1,14.070063629100803
ADF1060,112,3.73,1025.1984,781.8306238,243.3677762,2,435072.4121,44,Ben,0,75,Alphen aan den Rijn,52.12765770000001,4.6688508,Zuid-Holland,5,13,9,1,34.825230184426196
ADF1452,2829,94.3,6551.34,5652.202754999999,899.1372448999999,1,1875860.98,507,KPN,0,36,Beverwijk,52.48698420000001,4.6574468,Noord-Holland,6,14,5,1,50.0595510701986
ADF0314,1845,61.5,2858.64,1874.670283,983.9697166000001,20,86713.3955,5,TELE2,0,71,Peel en Maas,51.3399185,6.0122976999999995,Limburg,6,13,3,1,36.0697689304761
ADF1750,741,24.7,6658.08,1095.170963,5562.909036999999,74,2030722.2859999998,687,Vodafone,1,32,Zwijndrecht,51.8105978,4.6272719,Zuid-Holland,4,10,3,1,12.2198396195646
ADF0598,1073,35.77,7034.0472,2085.744655,4948.3025450000005,24,32489.2959,166,Ben,0,27,Bodegraven-Reeuwijk,52.082325899999994,4.746084400000001,Zuid-Holland,6,9,1,1,33.7856839280835
ADF0508,112,3.73,1172.232,208.13222969999998,964.0997702999999,0,1015036.084,13,Ben,1,27,Medemblik,52.76744670000001,5.1069178,Noord-Holland,5,10,6,2,46.83406923950171
ADF1410,2615,87.17,5988.54,1536.3213970000002,4452.218603,12,1581541.407,554,KPN,0,22,Zundert,51.470701500000004,4.662355799999999,Noord-Brabant,5,11,1,1,28.2870052973476
ADF0312,769,25.63,2786.16,1836.0509969999998,950.1090029999999,4,5232139.294,38,Vodafone,0,68,Veere,51.5482937,3.6660061,Zeeland,5,12,6,1,22.176756170879603
ADF0336,433,14.43,6332.795999999999,4414.335195000001,1918.4608050000002,0,233628.2148,317,TELE2,0,46,Assen,52.992753,6.5642284,Drenthe,4,14,4,2,30.828592804741696
ADF1396,143,4.77,5843.7984,1552.6961039999999,4291.102296,22,920871.0674,421,Vodafone,0,20,Leeuwarden,53.20123340000001,5.7999133,Friesland,4,11,3,1,45.1738322628139
ADF1406,225,7.5,5980.14,3219.120637,2761.019363,12,79458.5771,240,T-Mobile,0,72,Opsterland,53.039541799999995,6.1153198,Friesland,7,10,1,2,27.763228183007897
ADF1582,174,5.8,394.62,71.87218618,322.7478138,11,22041.8564,16,TELE2,1,28,Zutphen,52.142736,6.1960584,Gelderland,7,12,1,1,-21.461781482518397
ADF0540,337,11.23,5301.3432,1517.108951,3784.234249,59,1794729.6940000001,122,Vodafone,1,74,Zwijndrecht,51.8105978,4.6272719,Zuid-Holland,6,9,2,1,41.450531541443894
ADF1980,1307,43.57,851.028,518.574171,332.453829,0,882.1299,24,Vodafone,1,51,Horst aan de Maas,51.4232255,6.0303174,Limburg,5,12,4,1,13.9326251859873
ADF1449,215,7.17,6495.3,4631.857126,1863.4428739999998,6,3181991.8589999997,813,KPN,0,30,Deventer,52.2660751,6.1552165,Overijssel,5,12,5,1,1.02884766125299
ADF0428,197,6.57,387.048,30.55726821,356.4907318,24,334.6318,4,TELE2,1,88,Apeldoorn,52.211157,5.9699231,Gelderland,7,13,2,1,-6.1787551549501805
ADF0430,2856,95.2,397.392,85.8262629,311.56573710000004,15,502.3643,24,KPN,1,64,Zevenaar,51.9294445,6.0769589999999996,Gelderland,4,12,4,1,10.693000499353198
ADF1751,3188,106.27,6722.9472,293.3239814,6429.623219,21,363669.5761,934,Vodafone,1,26,Uden,51.6631071,5.6239227,Noord-Brabant,7,11,4,1,16.232767897372
ADF0102,1319,-221.0,3776.58,2059.116122,1717.463878,1,6246910.872,72,Vodafone,1,65,Utrecht,52.0907374,5.121420099999999,Utrecht,9,10,3,2,3.02388604332281
ADF1469,1438,47.93,6807.276,1728.6752219999998,5078.600778,28,5869747.645,51,TELE2,0,56,Westland,51.9991757,4.217457,Zuid-Holland,6,10,6,1,34.328765844300605
ADF0446,104,3.47,480.72,152.1837164,328.5362836,0,1667697.5369999998,11,Vodafone,1,52,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,2,10,2,3,19.7321167600025
ADF0114,1388,46.27,4682.8608,1447.7141789999998,3235.146621,77,13467.8398,76,Ben,1,73,Scherpenzeel,52.0789297,5.4880645,Gelderland,8,9,6,1,27.445768452554997
ADF0584,631,21.03,2195.6448,1605.797667,589.8471331000001,132,3084.3545,33,Ben,0,53,Beuningen,51.8597237,5.7691067,Gelderland,8,15,9,1,-9.690033433047132
ADF1366,2848,94.93,5521.26,2127.832225,3393.427775,7,2835940.224,531,Ben,0,61,Uithoorn,52.244626600000004,4.8317337,Noord-Holland,5,14,6,1,49.060191841339105
ADF0419,109,3.63,361.908,12.21619206,349.6918079,18,21729.6387,3,Ben,1,60,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,6,13,5,1,39.6753983531191
ADF1487,1335,44.5,7032.936,4597.262642000001,2435.673358,1,1446.125,207,Telfort,0,18,Montferland,51.919616999999995,6.2463106,Gelderland,4,12,3,1,34.858469779832696
ADF1985,1361,45.37,1225.8768,754.2941467999999,471.5826532,28,1.1426,36,Telfort,1,44,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,7,12,5,1,14.381941807112998
ADF1480,1872,62.4,6928.812,3431.183284,3497.6287159999997,12,27260.4551,539,Vodafone,0,61,Deventer,52.2660751,6.1552165,Overijssel,7,10,3,1,13.126587576543901
ADF1563,2381,79.37,206.46,83.5171499,122.94285009999999,7,546.4785,12,KPN,1,82,Groningen,53.2193835,6.566501700000001,Groningen,4,13,9,1,40.6021680146641
ADF0082,2464,82.13,533.8919999999999,107.68941000000001,426.20259000000004,27,2.8633,4,Vodafone,1,68,Binnenmaas,51.7961885,4.5481565999999995,Zuid-Holland,5,11,2,1,41.373389606329106
ADF2000,2308,76.93,2891.4,1173.2216039999998,1718.178396,0,620515.1875,3,,0,32,Wageningen,51.969186799999996,5.6653948,Gelderland,6,14,3,1,36.808982327890504
ADF1503,5349,178.3,7281.3024,2437.007145,4844.295255,9,151202.7188,379,KPN,0,21,Leidschendam-Voorburg,52.0877314,4.3993855,Zuid-Holland,5,14,3,1,5.10918644799963
ADF1318,2194,73.13,5196.1128,1413.740503,3782.372297,82,64.7021,345,KPN,0,41,Maastricht,50.8513682,5.6909725,Limburg,2,13,5,1,4.8012039933127495
ADF0439,105,3.5,452.4,149.8330319,302.56696810000005,10,2401224.12,22,KPN,1,19,Schiedam,51.9169599,4.398818599999999,Zuid-Holland,8,10,5,2,8.943399825933321
ADF1886,829,27.63,4669.3584,3223.337939,1446.0204609999998,9,392048.3506,12,Telfort,0,32,Duiven,51.9474576,6.0179496,Gelderland,5,13,6,2,32.48103039036
ADF1203,770,25.67,3300.4320000000002,933.2291501,2367.20285,8,52776.748,182,TELE2,0,49,Hengelo,52.2574121,6.792772500000001,Overijssel,6,11,3,1,13.1144560432244
ADF0131,1914,63.8,9556.32,3835.748613,5720.571387,23,11.6113,375,Ben,1,52,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,4,10,4,1,9.330464549993481
ADF0038,117,3.9,298.02,178.29773219999998,119.72226780000001,0,6941.0615,1,Vodafone,0,65,Gulpen-Wittem,50.8009343,5.8972878,Limburg,4,13,4,1,49.244972487744505
ADF0440,119,3.97,454.416,60.46104008,393.9549599,0,355209.9775,5,Vodafone,1,29,Brummen,52.0901666,6.158014499999999,Gelderland,9,9,1,2,0.158352656235056
ADF0319,2539,84.63,3035.28,1002.247992,2033.032008,9,3.6846,1156,0,0,70,Zwolle,52.5167747,6.0830219,Overijssel,6,13,2,1,13.8909930302812
ADF0488,1232,41.07,871.98,580.0713860000001,291.908614,0,2051331.76,4,TELE2,1,36,Utrecht,52.0907374,5.121420099999999,Utrecht,11,12,6,1,11.336189440713401
ADF1459,1618,53.93,6666.48,1895.2772280000002,4771.202772,14,1403.2412,290,Vodafone,0,29,Rotterdam,51.9244201,4.4777325999999995,Zuid-Holland,8,11,3,1,15.673829454503
ADF1284,385,12.83,4535.724,3273.558063,1262.165937,0,8305154.895,5,KPN,0,68,Groningen,53.2193835,6.566501700000001,Groningen,5,11,3,1,23.706698497807103
ADF0496,1628,54.27,981.324,565.9078979,415.41610210000005,20,11338.4248,24,Ben,1,65,Hengelo,52.2574121,6.792772500000001,Overijssel,7,10,5,1,6.446288326615959
ADF0277,3804,126.8,1383.18,787.8093341,595.3706659,12,312.6758,41,TELE2,0,69,De Ronde Venen,52.2066804,4.886772799999999,Utrecht,5,11,7,2,40.585654870647296
ADF1271,143,4.77,4331.628,2972.2563800000003,1359.37162,48,0.8584,225,KPN,0,20,Almere,52.3507849,5.2647015999999995,Flevoland,5,11,5,1,44.701244193391396
ADF1684,2028,67.6,4539.3048,2255.632104,2283.672696,22,75684.2656,191,Vodafone,1,48,Ede,52.040167499999995,5.6648594,Gelderland,7,13,2,5,22.8735452953577
ADF0101,1364,45.47,1352.7528,666.7309715,686.0218285,20,27652.7637,27,Vodafone,1,32,Den Haag,52.07049779999999,4.300699900000001,Zuid-Holland,9,12,4,1,21.8607785258455
ADF1538,3920,130.67,23467.8,15579.72091,7888.079092,54,29129.9268,1807,Telfort,0,87,Beverwijk,52.48698420000001,4.6574468,Noord-Holland,7,14,4,2,30.7551627526917
ADF1732,3614,120.47,5930.831999999999,2033.586086,3897.245914,13,1586000.986,54,Telfort,1,58,Zwijndrecht,51.8105978,4.6272719,Zuid-Holland,4,12,5,7,-0.590973498131699
ADF1089,1159,38.63,1680.756,906.6882155,774.0677845,2,13.1885,28,Ben,0,28,Deventer,52.2660751,6.1552165,Overijssel,6,10,4,1,25.306268122642997
ADF0118,3274,109.13,6111.048000000001,1988.6244609999999,4122.423539,147,6639.9375,141,KPN,1,29,Apeldoorn,52.211157,5.9699231,Gelderland,7,8,7,2,25.5505663209696
ADF1713,2161,72.03,5533.7904,992.5519314,4541.238469,9,6862866.961,260,KPN,1,83,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,2,15,12,1,15.844652450404698
ADF1355,149,4.97,5467.7904,3046.29729,2421.4931100000003,135,13956.0303,226,TELE2,0,45,Strijen,51.7446835,4.5539197,Zuid-Holland,6,13,12,1,28.602910084268302
ADF1388,4792,159.73,5779.98,2148.13155,3631.84845,2,1268950.8909999998,571,T-Mobile,0,71,Opsterland,53.039541799999995,6.1153198,Friesland,4,12,3,1,47.1574106949125
ADF1307,130,4.33,5029.608,4008.0323009999997,1021.575699,6,12358480.18,304,Vodafone,0,62,Tynaarlo,53.1012834,6.5760974,Drenthe,7,15,1,4,42.956645374277
ADF1926,944,31.47,17641.08,6327.984891,11313.09511,169,143.9502,708,Vodafone,1,67,Amsterdam,52.3702157,4.895167900000001,Noord-Holland,3,12,3,3,-0.451192340275902
ADF1560,588,19.6,195.144,110.2909642,84.85303584,12,1018.0488,4,KPN,1,36,Stede Broec,52.69960210000001,5.2323254,Noord-Holland,6,15,1,2,8.098389930416431
ADF1619,1316,43.87,766.74,262.108334,504.631666,43,669.8418,9,KPN,1,62,Zeist,52.0906015,5.2332526,Utrecht,4,13,4,1,18.3574949904603
ADF0627,2087,69.57,4270.5624,2853.8353420000003,1416.727058,33,221.0459,112,0,1,73,Hillegom,52.29562620000001,4.5791763,Zuid-Holland,3,13,3,1,11.018146749836399
ADF0591,1239,41.3,4117.788,1747.619555,2370.168445,23,1322.0596,75,Telfort,0,25,Epe,52.345017299999995,5.9836544,Gelderland,3,11,7,1,12.9506320469103
ADF0607,198,6.6,423.168,313.1100548,110.0579452,27,222280.8135,37,KPN,1,21,Westerveld,52.8577076,6.2960103,Drenthe,4,12,4,1,-6.94788292805024
ADF1841,2392,79.73,19020.84,12079.60922,6941.230781,5,8041.1484,353,0,1,72,Delfzijl,53.3310272,6.9244598,Groningen,6,12,1,1,12.3869699971278
